Text Collection,Graph Constructor Algorithm,Graph Parameter (k or ε),# of Positive Labeled Documents (D+),Label Propagation Algorithm,"Extracted Negatives Docs (num_neg = {1,2,5,10} x |D+|)",LLGC parameter (α),F1 Score,Standard Deviation,Negative Precision
oh10,kNN,3,1,LLGC,x10,0.7,0.3063,0.1716,0.9460
oh10,kNN,3,1,LLGC,x10,0.9,0.3018,0.2019,0.9460
oh10,kNN,3,5,LLGC,x1,0.1,0.2247,0.0893,0.9300
oh10,kNN,3,5,LLGC,x1,0.3,0.2248,0.0896,0.9300
oh10,kNN,3,5,LLGC,x1,0.5,0.2247,0.0898,0.9300
oh10,kNN,3,5,LLGC,x1,0.7,0.2248,0.0898,0.9300
oh10,kNN,3,5,LLGC,x1,0.9,0.2237,0.0900,0.9300
oh10,kNN,3,5,LLGC,x2,0.1,0.2643,0.1056,0.9490
oh10,kNN,3,5,LLGC,x2,0.3,0.2663,0.1065,0.9490
oh10,kNN,3,5,LLGC,x2,0.5,0.2696,0.1078,0.9490
oh10,kNN,3,5,LLGC,x2,0.7,0.2758,0.1109,0.9490
oh10,kNN,3,5,LLGC,x2,0.9,0.2977,0.1218,0.9490
oh10,kNN,3,5,LLGC,x5,0.1,0.3230,0.1282,0.9580
oh10,kNN,3,5,LLGC,x5,0.3,0.3285,0.1304,0.9580
oh10,kNN,3,5,LLGC,x5,0.5,0.3377,0.1347,0.9580
oh10,kNN,3,5,LLGC,x5,0.7,0.3532,0.1427,0.9580
oh10,kNN,3,5,LLGC,x5,0.9,0.4077,0.1745,0.9580
oh10,kNN,3,5,LLGC,x10,0.1,0.3673,0.1477,0.9616
oh10,kNN,3,5,LLGC,x10,0.3,0.3731,0.1519,0.9616
oh10,kNN,3,5,LLGC,x10,0.5,0.3854,0.1585,0.9616
oh10,kNN,3,5,LLGC,x10,0.7,0.4046,0.1717,0.9616
oh10,kNN,3,5,LLGC,x10,0.9,0.4424,0.2076,0.9616
oh10,kNN,3,10,LLGC,x1,0.1,0.2271,0.0918,0.9520
oh10,kNN,3,10,LLGC,x1,0.3,0.2271,0.0919,0.9520
oh10,kNN,3,10,LLGC,x1,0.5,0.2275,0.0922,0.9520
oh10,kNN,3,10,LLGC,x1,0.7,0.2277,0.0927,0.9520
oh10,kNN,3,10,LLGC,x1,0.9,0.2260,0.0917,0.9520
oh10,kNN,3,10,LLGC,x2,0.1,0.2662,0.1068,0.9560
oh10,kNN,3,10,LLGC,x2,0.3,0.2681,0.1076,0.9560
oh10,kNN,3,10,LLGC,x2,0.5,0.2714,0.1088,0.9560
oh10,kNN,3,10,LLGC,x2,0.7,0.2783,0.1116,0.9560
oh10,kNN,3,10,LLGC,x2,0.9,0.3040,0.1207,0.9560
oh10,kNN,3,10,LLGC,x5,0.1,0.3338,0.1331,0.9622
oh10,kNN,3,10,LLGC,x5,0.3,0.3402,0.1352,0.9622
oh10,kNN,3,10,LLGC,x5,0.5,0.3498,0.1376,0.9622
oh10,kNN,3,10,LLGC,x5,0.7,0.3706,0.1453,0.9622
oh10,kNN,3,10,LLGC,x5,0.9,0.4362,0.1701,0.9622
oh10,kNN,3,10,LLGC,x10,0.1,0.3898,0.1541,0.9673
oh10,kNN,3,10,LLGC,x10,0.3,0.3984,0.1572,0.9673
oh10,kNN,3,10,LLGC,x10,0.5,0.4103,0.1625,0.9673
oh10,kNN,3,10,LLGC,x10,0.7,0.4351,0.1730,0.9673
oh10,kNN,3,10,LLGC,x10,0.9,0.4854,0.1970,0.9673
oh10,kNN,3,20,LLGC,x1,0.1,0.2210,0.0980,0.9625
oh10,kNN,3,20,LLGC,x1,0.3,0.2207,0.0982,0.9625
oh10,kNN,3,20,LLGC,x1,0.5,0.2213,0.0983,0.9625
oh10,kNN,3,20,LLGC,x1,0.7,0.2218,0.0986,0.9625
oh10,kNN,3,20,LLGC,x1,0.9,0.2207,0.0984,0.9625
oh10,kNN,3,20,LLGC,x2,0.1,0.2626,0.1149,0.9642
oh10,kNN,3,20,LLGC,x2,0.3,0.2649,0.1161,0.9642
oh10,kNN,3,20,LLGC,x2,0.5,0.2689,0.1177,0.9642
oh10,kNN,3,20,LLGC,x2,0.7,0.2772,0.1209,0.9642
oh10,kNN,3,20,LLGC,x2,0.9,0.3063,0.1302,0.9642
oh10,kNN,3,20,LLGC,x5,0.1,0.3395,0.1414,0.9703
oh10,kNN,3,20,LLGC,x5,0.3,0.3462,0.1436,0.9703
oh10,kNN,3,20,LLGC,x5,0.5,0.3581,0.1471,0.9703
oh10,kNN,3,20,LLGC,x5,0.7,0.3820,0.1556,0.9703
oh10,kNN,3,20,LLGC,x5,0.9,0.4574,0.1764,0.9703
oh10,kNN,3,20,LLGC,x10,0.1,0.4094,0.1602,0.9735
oh10,kNN,3,20,LLGC,x10,0.3,0.4193,0.1643,0.9735
oh10,kNN,3,20,LLGC,x10,0.5,0.4352,0.1700,0.9735
oh10,kNN,3,20,LLGC,x10,0.7,0.4625,0.1777,0.9735
oh10,kNN,3,20,LLGC,x10,0.9,0.5166,0.1927,0.9735
oh10,kNN,3,30,LLGC,x1,0.1,0.2081,0.1052,0.9710
oh10,kNN,3,30,LLGC,x1,0.3,0.2083,0.1052,0.9710
oh10,kNN,3,30,LLGC,x1,0.5,0.2086,0.1055,0.9710
oh10,kNN,3,30,LLGC,x1,0.7,0.2093,0.1062,0.9710
oh10,kNN,3,30,LLGC,x1,0.9,0.2082,0.1061,0.9710
oh10,kNN,3,30,LLGC,x2,0.1,0.2520,0.1248,0.9718
oh10,kNN,3,30,LLGC,x2,0.3,0.2544,0.1259,0.9718
oh10,kNN,3,30,LLGC,x2,0.5,0.2583,0.1271,0.9718
oh10,kNN,3,30,LLGC,x2,0.7,0.2661,0.1306,0.9718
oh10,kNN,3,30,LLGC,x2,0.9,0.2943,0.1401,0.9718
oh10,kNN,3,30,LLGC,x5,0.1,0.3307,0.1503,0.9766
oh10,kNN,3,30,LLGC,x5,0.3,0.3377,0.1523,0.9766
oh10,kNN,3,30,LLGC,x5,0.5,0.3493,0.1554,0.9766
oh10,kNN,3,30,LLGC,x5,0.7,0.3739,0.1634,0.9766
oh10,kNN,3,30,LLGC,x5,0.9,0.4521,0.1848,0.9766
oh10,kNN,3,30,LLGC,x10,0.1,0.4063,0.1713,0.9791
oh10,kNN,3,30,LLGC,x10,0.3,0.4172,0.1750,0.9791
oh10,kNN,3,30,LLGC,x10,0.5,0.4330,0.1784,0.9791
oh10,kNN,3,30,LLGC,x10,0.7,0.4627,0.1877,0.9791
oh10,kNN,3,30,LLGC,x10,0.9,0.5098,0.2037,0.9791
oh10,kNN,7,1,LLGC,x1,0.1,0.2646,0.1092,1.0000
oh10,kNN,7,1,LLGC,x1,0.3,0.2652,0.1094,1.0000
oh10,kNN,7,1,LLGC,x1,0.5,0.2661,0.1097,1.0000
oh10,kNN,7,1,LLGC,x1,0.7,0.2648,0.1086,1.0000
oh10,kNN,7,1,LLGC,x1,0.9,0.2529,0.1025,1.0000
oh10,kNN,7,1,LLGC,x2,0.1,0.3074,0.1345,0.9700
oh10,kNN,7,1,LLGC,x2,0.3,0.3116,0.1369,0.9700
oh10,kNN,7,1,LLGC,x2,0.5,0.3184,0.1416,0.9700
oh10,kNN,7,1,LLGC,x2,0.7,0.3298,0.1495,0.9700
oh10,kNN,7,1,LLGC,x2,0.9,0.3609,0.1757,0.9700
oh10,kNN,7,1,LLGC,x5,0.1,0.3476,0.1769,0.9620
oh10,kNN,7,1,LLGC,x5,0.3,0.3569,0.1837,0.9620
oh10,kNN,7,1,LLGC,x5,0.5,0.3685,0.1935,0.9620
oh10,kNN,7,1,LLGC,x5,0.7,0.3824,0.2096,0.9620
oh10,kNN,7,1,LLGC,x5,0.9,0.3737,0.2453,0.9620
oh10,kNN,7,1,LLGC,x10,0.1,0.3620,0.1943,0.9700
oh10,kNN,7,1,LLGC,x10,0.3,0.3675,0.2027,0.9700
oh10,kNN,7,1,LLGC,x10,0.5,0.3715,0.2144,0.9700
oh10,kNN,7,1,LLGC,x10,0.7,0.3708,0.2290,0.9700
oh10,kNN,7,1,LLGC,x10,0.9,0.2636,0.2217,0.9700
oh10,kNN,7,5,LLGC,x1,0.1,0.2891,0.1093,0.9880
oh10,kNN,7,5,LLGC,x1,0.3,0.2894,0.1101,0.9880
oh10,kNN,7,5,LLGC,x1,0.5,0.2879,0.1097,0.9880
oh10,kNN,7,5,LLGC,x1,0.7,0.2842,0.1081,0.9880
oh10,kNN,7,5,LLGC,x1,0.9,0.2627,0.1012,0.9880
oh10,kNN,7,5,LLGC,x2,0.1,0.3467,0.1315,0.9860
oh10,kNN,7,5,LLGC,x2,0.3,0.3527,0.1338,0.9860
oh10,kNN,7,5,LLGC,x2,0.5,0.3607,0.1372,0.9860
oh10,kNN,7,5,LLGC,x2,0.7,0.3748,0.1428,0.9860
oh10,kNN,7,5,LLGC,x2,0.9,0.4208,0.1572,0.9860
oh10,kNN,7,5,LLGC,x5,0.1,0.4224,0.1648,0.9820
oh10,kNN,7,5,LLGC,x5,0.3,0.4336,0.1708,0.9820
oh10,kNN,7,5,LLGC,x5,0.5,0.4484,0.1787,0.9820
oh10,kNN,7,5,LLGC,x5,0.7,0.4773,0.1966,0.9820
oh10,kNN,7,5,LLGC,x5,0.9,0.5115,0.2433,0.9820
oh10,kNN,7,5,LLGC,x10,0.1,0.4603,0.1859,0.9828
oh10,kNN,7,5,LLGC,x10,0.3,0.4707,0.1939,0.9828
oh10,kNN,7,5,LLGC,x10,0.5,0.4858,0.2063,0.9828
oh10,kNN,7,5,LLGC,x10,0.7,0.5013,0.2285,0.9828
oh10,kNN,7,5,LLGC,x10,0.9,0.4130,0.2642,0.9828
oh10,kNN,7,10,LLGC,x1,0.1,0.2846,0.1099,0.9850
oh10,kNN,7,10,LLGC,x1,0.3,0.2851,0.1105,0.9850
oh10,kNN,7,10,LLGC,x1,0.5,0.2844,0.1105,0.9850
oh10,kNN,7,10,LLGC,x1,0.7,0.2816,0.1092,0.9850
oh10,kNN,7,10,LLGC,x1,0.9,0.2607,0.1023,0.9850
oh10,kNN,7,10,LLGC,x2,0.1,0.3445,0.1272,0.9830
oh10,kNN,7,10,LLGC,x2,0.3,0.3508,0.1294,0.9830
oh10,kNN,7,10,LLGC,x2,0.5,0.3593,0.1324,0.9830
oh10,kNN,7,10,LLGC,x2,0.7,0.3745,0.1383,0.9830
oh10,kNN,7,10,LLGC,x2,0.9,0.4247,0.1562,0.9830
oh10,kNN,7,10,LLGC,x5,0.1,0.4286,0.1553,0.9820
oh10,kNN,7,10,LLGC,x5,0.3,0.4407,0.1599,0.9820
oh10,kNN,7,10,LLGC,x5,0.5,0.4607,0.1667,0.9820
oh10,kNN,7,10,LLGC,x5,0.7,0.4962,0.1810,0.9820
oh10,kNN,7,10,LLGC,x5,0.9,0.5456,0.2194,0.9820
oh10,kNN,7,10,LLGC,x10,0.1,0.4865,0.1781,0.9826
oh10,kNN,7,10,LLGC,x10,0.3,0.5018,0.1840,0.9826
oh10,kNN,7,10,LLGC,x10,0.5,0.5193,0.1935,0.9826
oh10,kNN,7,10,LLGC,x10,0.7,0.5359,0.2128,0.9826
oh10,kNN,7,10,LLGC,x10,0.9,0.4332,0.2694,0.9826
oh10,kNN,7,20,LLGC,x1,0.1,0.2743,0.1147,0.9830
oh10,kNN,7,20,LLGC,x1,0.3,0.2743,0.1147,0.9830
oh10,kNN,7,20,LLGC,x1,0.5,0.2734,0.1146,0.9830
oh10,kNN,7,20,LLGC,x1,0.7,0.2699,0.1136,0.9830
oh10,kNN,7,20,LLGC,x1,0.9,0.2492,0.1070,0.9830
oh10,kNN,7,20,LLGC,x2,0.1,0.3350,0.1320,0.9853
oh10,kNN,7,20,LLGC,x2,0.3,0.3414,0.1345,0.9853
oh10,kNN,7,20,LLGC,x2,0.5,0.3497,0.1379,0.9853
oh10,kNN,7,20,LLGC,x2,0.7,0.3646,0.1434,0.9853
oh10,kNN,7,20,LLGC,x2,0.9,0.4146,0.1616,0.9853
oh10,kNN,7,20,LLGC,x5,0.1,0.4325,0.1637,0.9853
oh10,kNN,7,20,LLGC,x5,0.3,0.4484,0.1687,0.9853
oh10,kNN,7,20,LLGC,x5,0.5,0.4698,0.1763,0.9853
oh10,kNN,7,20,LLGC,x5,0.7,0.5068,0.1868,0.9853
oh10,kNN,7,20,LLGC,x5,0.9,0.5776,0.2129,0.9853
oh10,kNN,7,20,LLGC,x10,0.1,0.5050,0.1841,0.9867
oh10,kNN,7,20,LLGC,x10,0.3,0.5178,0.1902,0.9867
oh10,kNN,7,20,LLGC,x10,0.5,0.5355,0.1957,0.9867
oh10,kNN,7,20,LLGC,x10,0.7,0.5637,0.2071,0.9867
oh10,kNN,7,20,LLGC,x10,0.9,0.4299,0.2871,0.9867
oh10,kNN,7,30,LLGC,x1,0.1,0.2550,0.1187,0.9850
oh10,kNN,7,30,LLGC,x1,0.3,0.2550,0.1186,0.9850
oh10,kNN,7,30,LLGC,x1,0.5,0.2537,0.1183,0.9850
oh10,kNN,7,30,LLGC,x1,0.7,0.2503,0.1173,0.9850
oh10,kNN,7,30,LLGC,x1,0.9,0.2310,0.1108,0.9850
oh10,kNN,7,30,LLGC,x2,0.1,0.3162,0.1393,0.9873
oh10,kNN,7,30,LLGC,x2,0.3,0.3218,0.1414,0.9873
oh10,kNN,7,30,LLGC,x2,0.5,0.3302,0.1438,0.9873
oh10,kNN,7,30,LLGC,x2,0.7,0.3447,0.1484,0.9873
oh10,kNN,7,30,LLGC,x2,0.9,0.3978,0.1663,0.9873
oh10,kNN,7,30,LLGC,x5,0.1,0.4222,0.1733,0.9883
oh10,kNN,7,30,LLGC,x5,0.3,0.4375,0.1778,0.9883
oh10,kNN,7,30,LLGC,x5,0.5,0.4565,0.1842,0.9883
oh10,kNN,7,30,LLGC,x5,0.7,0.4936,0.1959,0.9883
oh10,kNN,7,30,LLGC,x5,0.9,0.5725,0.2165,0.9883
oh10,kNN,7,30,LLGC,x10,0.1,0.4953,0.1929,0.9885
oh10,kNN,7,30,LLGC,x10,0.3,0.5079,0.1960,0.9885
oh10,kNN,7,30,LLGC,x10,0.5,0.5314,0.2036,0.9885
oh10,kNN,7,30,LLGC,x10,0.7,0.5634,0.2189,0.9885
oh10,kNN,7,30,LLGC,x10,0.9,0.3976,0.3068,0.9885
oh10,kNN,11,1,LLGC,x1,0.1,0.2742,0.1138,0.9900
oh10,kNN,11,1,LLGC,x1,0.3,0.2751,0.1146,0.9900
oh10,kNN,11,1,LLGC,x1,0.5,0.2752,0.1151,0.9900
oh10,kNN,11,1,LLGC,x1,0.7,0.2718,0.1130,0.9900
oh10,kNN,11,1,LLGC,x1,0.9,0.2518,0.1045,0.9900
oh10,kNN,11,1,LLGC,x2,0.1,0.3231,0.1412,0.9750
oh10,kNN,11,1,LLGC,x2,0.3,0.3299,0.1449,0.9750
oh10,kNN,11,1,LLGC,x2,0.5,0.3384,0.1499,0.9750
oh10,kNN,11,1,LLGC,x2,0.7,0.3529,0.1591,0.9750
oh10,kNN,11,1,LLGC,x2,0.9,0.3928,0.1867,0.9750
oh10,kNN,11,1,LLGC,x5,0.1,0.3805,0.1853,0.9780
oh10,kNN,11,1,LLGC,x5,0.3,0.3879,0.1940,0.9780
oh10,kNN,11,1,LLGC,x5,0.5,0.3996,0.2058,0.9780
oh10,kNN,11,1,LLGC,x5,0.7,0.4130,0.2241,0.9780
oh10,kNN,11,1,LLGC,x5,0.9,0.3755,0.2624,0.9780
oh10,kNN,11,1,LLGC,x10,0.1,0.3882,0.2080,0.9760
oh10,kNN,11,1,LLGC,x10,0.3,0.3911,0.2164,0.9760
oh10,kNN,11,1,LLGC,x10,0.5,0.3947,0.2256,0.9760
oh10,kNN,11,1,LLGC,x10,0.7,0.3823,0.2366,0.9760
oh10,kNN,11,1,LLGC,x10,0.9,0.2280,0.2107,0.9760
oh10,kNN,11,5,LLGC,x1,0.1,0.2970,0.1113,0.9900
oh10,kNN,11,5,LLGC,x1,0.3,0.2971,0.1112,0.9900
oh10,kNN,11,5,LLGC,x1,0.5,0.2962,0.1110,0.9900
oh10,kNN,11,5,LLGC,x1,0.7,0.2901,0.1094,0.9900
oh10,kNN,11,5,LLGC,x1,0.9,0.2604,0.1004,0.9900
oh10,kNN,11,5,LLGC,x2,0.1,0.3664,0.1355,0.9860
oh10,kNN,11,5,LLGC,x2,0.3,0.3735,0.1379,0.9860
oh10,kNN,11,5,LLGC,x2,0.5,0.3826,0.1416,0.9860
oh10,kNN,11,5,LLGC,x2,0.7,0.4005,0.1478,0.9860
oh10,kNN,11,5,LLGC,x2,0.9,0.4540,0.1742,0.9860
oh10,kNN,11,5,LLGC,x5,0.1,0.4500,0.1738,0.9840
oh10,kNN,11,5,LLGC,x5,0.3,0.4656,0.1801,0.9840
oh10,kNN,11,5,LLGC,x5,0.5,0.4893,0.1942,0.9840
oh10,kNN,11,5,LLGC,x5,0.7,0.5211,0.2108,0.9840
oh10,kNN,11,5,LLGC,x5,0.9,0.5126,0.2596,0.9840
oh10,kNN,11,5,LLGC,x10,0.1,0.4939,0.2003,0.9860
oh10,kNN,11,5,LLGC,x10,0.3,0.5106,0.2092,0.9860
oh10,kNN,11,5,LLGC,x10,0.5,0.5210,0.2217,0.9860
oh10,kNN,11,5,LLGC,x10,0.7,0.5181,0.2395,0.9860
oh10,kNN,11,5,LLGC,x10,0.9,0.3470,0.2700,0.9860
oh10,kNN,11,10,LLGC,x1,0.1,0.2956,0.1109,0.9890
oh10,kNN,11,10,LLGC,x1,0.3,0.2958,0.1108,0.9890
oh10,kNN,11,10,LLGC,x1,0.5,0.2945,0.1109,0.9890
oh10,kNN,11,10,LLGC,x1,0.7,0.2888,0.1089,0.9890
oh10,kNN,11,10,LLGC,x1,0.9,0.2592,0.0995,0.9890
oh10,kNN,11,10,LLGC,x2,0.1,0.3667,0.1340,0.9880
oh10,kNN,11,10,LLGC,x2,0.3,0.3748,0.1376,0.9880
oh10,kNN,11,10,LLGC,x2,0.5,0.3877,0.1427,0.9880
oh10,kNN,11,10,LLGC,x2,0.7,0.4069,0.1499,0.9880
oh10,kNN,11,10,LLGC,x2,0.9,0.4675,0.1675,0.9880
oh10,kNN,11,10,LLGC,x5,0.1,0.4683,0.1660,0.9852
oh10,kNN,11,10,LLGC,x5,0.3,0.4859,0.1709,0.9852
oh10,kNN,11,10,LLGC,x5,0.5,0.5088,0.1791,0.9852
oh10,kNN,11,10,LLGC,x5,0.7,0.5389,0.1926,0.9852
oh10,kNN,11,10,LLGC,x5,0.9,0.5559,0.2434,0.9852
oh10,kNN,11,10,LLGC,x10,0.1,0.5223,0.1865,0.9854
oh10,kNN,11,10,LLGC,x10,0.3,0.5330,0.1927,0.9854
oh10,kNN,11,10,LLGC,x10,0.5,0.5449,0.2023,0.9854
oh10,kNN,11,10,LLGC,x10,0.7,0.5536,0.2211,0.9854
oh10,kNN,11,10,LLGC,x10,0.9,0.3330,0.2937,0.9854
oh10,kNN,11,20,LLGC,x1,0.1,0.2861,0.1162,0.9885
oh10,kNN,11,20,LLGC,x1,0.3,0.2863,0.1160,0.9885
oh10,kNN,11,20,LLGC,x1,0.5,0.2853,0.1156,0.9885
oh10,kNN,11,20,LLGC,x1,0.7,0.2794,0.1142,0.9885
oh10,kNN,11,20,LLGC,x1,0.9,0.2512,0.1054,0.9885
oh10,kNN,11,20,LLGC,x2,0.1,0.3594,0.1378,0.9880
oh10,kNN,11,20,LLGC,x2,0.3,0.3677,0.1405,0.9880
oh10,kNN,11,20,LLGC,x2,0.5,0.3779,0.1445,0.9880
oh10,kNN,11,20,LLGC,x2,0.7,0.3937,0.1499,0.9880
oh10,kNN,11,20,LLGC,x2,0.9,0.4546,0.1681,0.9880
oh10,kNN,11,20,LLGC,x5,0.1,0.4698,0.1703,0.9864
oh10,kNN,11,20,LLGC,x5,0.3,0.4862,0.1748,0.9864
oh10,kNN,11,20,LLGC,x5,0.5,0.5066,0.1819,0.9864
oh10,kNN,11,20,LLGC,x5,0.7,0.5468,0.1912,0.9864
oh10,kNN,11,20,LLGC,x5,0.9,0.5790,0.2361,0.9864
oh10,kNN,11,20,LLGC,x10,0.1,0.5281,0.1890,0.9876
oh10,kNN,11,20,LLGC,x10,0.3,0.5414,0.1947,0.9876
oh10,kNN,11,20,LLGC,x10,0.5,0.5662,0.2010,0.9876
oh10,kNN,11,20,LLGC,x10,0.7,0.5933,0.2166,0.9876
oh10,kNN,11,20,LLGC,x10,0.9,0.3010,0.3039,0.9876
oh10,kNN,11,30,LLGC,x1,0.1,0.2676,0.1227,0.9883
oh10,kNN,11,30,LLGC,x1,0.3,0.2674,0.1223,0.9883
oh10,kNN,11,30,LLGC,x1,0.5,0.2659,0.1215,0.9883
oh10,kNN,11,30,LLGC,x1,0.7,0.2610,0.1197,0.9883
oh10,kNN,11,30,LLGC,x1,0.9,0.2330,0.1111,0.9883
oh10,kNN,11,30,LLGC,x2,0.1,0.3383,0.1460,0.9897
oh10,kNN,11,30,LLGC,x2,0.3,0.3456,0.1487,0.9897
oh10,kNN,11,30,LLGC,x2,0.5,0.3542,0.1513,0.9897
oh10,kNN,11,30,LLGC,x2,0.7,0.3715,0.1568,0.9897
oh10,kNN,11,30,LLGC,x2,0.9,0.4394,0.1770,0.9897
oh10,kNN,11,30,LLGC,x5,0.1,0.4492,0.1819,0.9895
oh10,kNN,11,30,LLGC,x5,0.3,0.4657,0.1875,0.9895
oh10,kNN,11,30,LLGC,x5,0.5,0.4885,0.1942,0.9895
oh10,kNN,11,30,LLGC,x5,0.7,0.5425,0.2082,0.9895
oh10,kNN,11,30,LLGC,x5,0.9,0.5708,0.2430,0.9895
oh10,kNN,11,30,LLGC,x10,0.1,0.5246,0.1999,0.9892
oh10,kNN,11,30,LLGC,x10,0.3,0.5428,0.2058,0.9892
oh10,kNN,11,30,LLGC,x10,0.5,0.5747,0.2180,0.9892
oh10,kNN,11,30,LLGC,x10,0.7,0.5864,0.2297,0.9892
oh10,kNN,11,30,LLGC,x10,0.9,0.2702,0.3069,0.9892
oh10,kNN,15,1,LLGC,x1,0.1,0.2786,0.1140,0.9900
oh10,kNN,15,1,LLGC,x1,0.3,0.2789,0.1146,0.9900
oh10,kNN,15,1,LLGC,x1,0.5,0.2772,0.1140,0.9900
oh10,kNN,15,1,LLGC,x1,0.7,0.2726,0.1119,0.9900
oh10,kNN,15,1,LLGC,x1,0.9,0.2500,0.1033,0.9900
oh10,kNN,15,1,LLGC,x2,0.1,0.3280,0.1433,0.9900
oh10,kNN,15,1,LLGC,x2,0.3,0.3356,0.1477,0.9900
oh10,kNN,15,1,LLGC,x2,0.5,0.3460,0.1536,0.9900
oh10,kNN,15,1,LLGC,x2,0.7,0.3610,0.1639,0.9900
oh10,kNN,15,1,LLGC,x2,0.9,0.4068,0.2019,0.9900
oh10,kNN,15,1,LLGC,x5,0.1,0.3801,0.1881,0.9820
oh10,kNN,15,1,LLGC,x5,0.3,0.3880,0.1956,0.9820
oh10,kNN,15,1,LLGC,x5,0.5,0.4005,0.2082,0.9820
oh10,kNN,15,1,LLGC,x5,0.7,0.4196,0.2329,0.9820
oh10,kNN,15,1,LLGC,x5,0.9,0.3491,0.2679,0.9820
oh10,kNN,15,1,LLGC,x10,0.1,0.3836,0.2044,0.9830
oh10,kNN,15,1,LLGC,x10,0.3,0.3891,0.2143,0.9830
oh10,kNN,15,1,LLGC,x10,0.5,0.3903,0.2297,0.9830
oh10,kNN,15,1,LLGC,x10,0.7,0.3657,0.2467,0.9830
oh10,kNN,15,1,LLGC,x10,0.9,0.1932,0.1707,0.9830
oh10,kNN,15,5,LLGC,x1,0.1,0.3065,0.1150,0.9840
oh10,kNN,15,5,LLGC,x1,0.3,0.3074,0.1153,0.9840
oh10,kNN,15,5,LLGC,x1,0.5,0.3049,0.1141,0.9840
oh10,kNN,15,5,LLGC,x1,0.7,0.2974,0.1114,0.9840
oh10,kNN,15,5,LLGC,x1,0.9,0.2593,0.0998,0.9840
oh10,kNN,15,5,LLGC,x2,0.1,0.3787,0.1381,0.9890
oh10,kNN,15,5,LLGC,x2,0.3,0.3878,0.1412,0.9890
oh10,kNN,15,5,LLGC,x2,0.5,0.4020,0.1467,0.9890
oh10,kNN,15,5,LLGC,x2,0.7,0.4231,0.1558,0.9890
oh10,kNN,15,5,LLGC,x2,0.9,0.4843,0.1781,0.9890
oh10,kNN,15,5,LLGC,x5,0.1,0.4724,0.1799,0.9872
oh10,kNN,15,5,LLGC,x5,0.3,0.4906,0.1874,0.9872
oh10,kNN,15,5,LLGC,x5,0.5,0.5126,0.1987,0.9872
oh10,kNN,15,5,LLGC,x5,0.7,0.5367,0.2130,0.9872
oh10,kNN,15,5,LLGC,x5,0.9,0.4970,0.2660,0.9872
oh10,kNN,15,5,LLGC,x10,0.1,0.5101,0.2013,0.9876
oh10,kNN,15,5,LLGC,x10,0.3,0.5183,0.2099,0.9876
oh10,kNN,15,5,LLGC,x10,0.5,0.5206,0.2202,0.9876
oh10,kNN,15,5,LLGC,x10,0.7,0.5094,0.2391,0.9876
oh10,kNN,15,5,LLGC,x10,0.9,0.2781,0.2640,0.9876
oh10,kNN,15,10,LLGC,x1,0.1,0.3032,0.1131,0.9930
oh10,kNN,15,10,LLGC,x1,0.3,0.3029,0.1133,0.9930
oh10,kNN,15,10,LLGC,x1,0.5,0.3013,0.1135,0.9930
oh10,kNN,15,10,LLGC,x1,0.7,0.2926,0.1107,0.9930
oh10,kNN,15,10,LLGC,x1,0.9,0.2569,0.1002,0.9930
oh10,kNN,15,10,LLGC,x2,0.1,0.3823,0.1370,0.9900
oh10,kNN,15,10,LLGC,x2,0.3,0.3929,0.1412,0.9900
oh10,kNN,15,10,LLGC,x2,0.5,0.4065,0.1466,0.9900
oh10,kNN,15,10,LLGC,x2,0.7,0.4247,0.1526,0.9900
oh10,kNN,15,10,LLGC,x2,0.9,0.4918,0.1715,0.9900
oh10,kNN,15,10,LLGC,x5,0.1,0.4918,0.1696,0.9870
oh10,kNN,15,10,LLGC,x5,0.3,0.5075,0.1740,0.9870
oh10,kNN,15,10,LLGC,x5,0.5,0.5254,0.1829,0.9870
oh10,kNN,15,10,LLGC,x5,0.7,0.5546,0.1960,0.9870
oh10,kNN,15,10,LLGC,x5,0.9,0.5368,0.2647,0.9870
oh10,kNN,15,10,LLGC,x10,0.1,0.5281,0.1893,0.9854
oh10,kNN,15,10,LLGC,x10,0.3,0.5392,0.1950,0.9854
oh10,kNN,15,10,LLGC,x10,0.5,0.5519,0.2053,0.9854
oh10,kNN,15,10,LLGC,x10,0.7,0.5569,0.2291,0.9854
oh10,kNN,15,10,LLGC,x10,0.9,0.2399,0.2813,0.9854
oh10,kNN,15,20,LLGC,x1,0.1,0.2919,0.1214,0.9900
oh10,kNN,15,20,LLGC,x1,0.3,0.2914,0.1217,0.9900
oh10,kNN,15,20,LLGC,x1,0.5,0.2892,0.1211,0.9900
oh10,kNN,15,20,LLGC,x1,0.7,0.2820,0.1190,0.9900
oh10,kNN,15,20,LLGC,x1,0.9,0.2469,0.1083,0.9900
oh10,kNN,15,20,LLGC,x2,0.1,0.3733,0.1437,0.9888
oh10,kNN,15,20,LLGC,x2,0.3,0.3808,0.1463,0.9888
oh10,kNN,15,20,LLGC,x2,0.5,0.3908,0.1488,0.9888
oh10,kNN,15,20,LLGC,x2,0.7,0.4088,0.1548,0.9888
oh10,kNN,15,20,LLGC,x2,0.9,0.4815,0.1764,0.9888
oh10,kNN,15,20,LLGC,x5,0.1,0.4779,0.1722,0.9879
oh10,kNN,15,20,LLGC,x5,0.3,0.4946,0.1775,0.9879
oh10,kNN,15,20,LLGC,x5,0.5,0.5176,0.1840,0.9879
